,LNZLP,RUSI,ROST,SAGO,PHOR,STSB,SFIN
135,-0.011614532420693,-0.0145457110023787,0.0273989741881143,0.0486868637199831,0.0261373598186036,-0.018790922836881,0.0040223517919473
136,-0.0070340266573799,-0.0018331810816609,-0.0108696722369038,0.1458518770125633,-0.0094413198096201,-0.0337584799249544,-0.0076114090317645
137,-0.0047169898781389,-0.0018365478073015,0.0027285146532041,0.0316370849431824,-0.0166960400089835,0.006112488469077,0.010728757358975
138,0.0023612761856796,-0.0223057575142981,-0.0109590137897196,-0.0904775849661158,0.0104676461718564,-0.0215591965833838,0.0004445432391501
139,0.0,0.0223057575142981,0.0054945193176407,0.0037807228399061,-0.0281609598244199,0.0018662524856762,-0.0224728558520586
140,-0.0023612761856798,-0.0018399269220071,-0.0027434859457508,0.1389412611637293,0.0099467960414586,-0.0181880209713706,0.0104002746177893
141,0.0,0.0018399269220072,-0.0110498361865849,-0.0300022503037989,0.0007067138103323,0.0188093319574962,0.0116280379951189
142,0.0,-0.0092336759469454,0.2253633080525226,-0.0239737508979986,-0.0076234745596466,-0.0238854849893568,-0.0075876284581142
143,-0.0047393453638965,-0.0018570107472127,-0.1300531282481977,0.013769580723757,0.0351465496132852,-0.0057416425676752,-0.0022426562438339
144,0.0,-0.0037243990909823,0.2510338052960421,-0.0189824509122901,-0.0006875215121282,0.0164978361152393,0.0138240774522397
145,0.0,-0.0018674141747954,0.0233020252028443,-0.0140353181163834,0.0168787571991319,-0.0056800405157034,-0.0147225501092668
146,-0.0047619137602437,-0.0112783150377071,-0.0532145245654445,0.0,-0.0213592058454462,-0.0069863732879799,0.013393057336438
147,0.0305546683219726,0.0018885746878681,-0.0844383191465745,0.0227083993698122,0.0034482792789159,-0.0115385895564937,-0.0022197567383128
148,-0.0139862419747398,-0.0018885746878681,0.0239402075460084,-0.0069324367756447,-0.0217494436613204,-0.0012903227596701,0.0
149,-0.0118065125869889,-0.0171596202828262,-0.0327898228229908,0.0257524961024147,0.0195094151550964,-0.0006457862671961,-0.0022246950221111
150,-0.0047619137602437,-0.0292703823001132,-0.0044543503493803,-0.0188200593267699,-0.0003450655658808,-0.0288355496398872,-0.0008912656561463
151,0.0047619137602437,-0.0240492552326697,-0.0022346378014161,-0.0017286089006177,0.0044765914978833,0.0092654534457901,0.0132862893323349
152,-0.0047619137602437,0.0040485885260003,-0.0180591815383975,0.037355786543769,-0.0039590377901346,0.0032883949395864,0.0230495092260665
153,-0.0120049460968233,-0.0245411089161176,-0.0183913229714235,-0.0339015516756813,-0.0090090699423659,-0.0132189631421873,0.0329839625764884
154,-0.0394139685408766,-0.0062305497506359,-0.0378295698730494,0.0153980801111216,-0.0366899815061309,0.0486951116528452,0.0132233331746894
