,CCLDO,AEP,FNRN,EZPW,BLTE,ETON,CTDD,SENEB,CDZIP
21,0.0169530637792672,0.012913292827076,0.0133334467516511,-0.0126522479245218,0.0106573124466486,0.0054945139192807,0.0059938912762049,0.0,0.0014451297178969
22,0.0339018403270372,0.006178406771823,0.0,-0.0049092087809679,-0.001556024841262,0.0,-0.0019938588003302,0.0,0.0169436013276855
23,0.0148886908872756,0.0014037387326375,-0.0044247193344126,0.0068661080845094,0.0592247220386934,-0.0082531994982973,0.0041828558601757,0.0618151724631098,0.0204549521697791
24,-0.032882829959765,-0.0008635992167002,-0.0133930900797156,-0.0217399190239049,0.0042161079751844,0.0055097162443112,0.0007945296678712,-0.0272722891068703,0.0046262049486839
25,0.0207401560651443,0.0003241024430198,0.0,0.0039880372912306,0.005740760460937,-0.0138315318765596,-0.0049773855280468,0.0,0.0114722715107628
26,0.017873238295952,-0.0123847170926426,0.0056023182474723,-0.0079920427267007,-0.0086235891587537,0.0193109922723649,-0.0019980742034201,0.0072493393793288,-0.0114722715107628
27,-0.0181224230337773,-0.0243429853160399,-0.0056023182474723,0.0010024336982911,0.0119206913741177,-0.0165293518931716,-0.0110609355138044,-0.0374502265155521,0.0107117519397747
28,-0.0100250460780749,-0.0034781808689943,0.0,0.0218046571354607,0.0,-0.0055710398696598,0.0020202750182108,0.0297157447358123,0.0090907756212623
29,0.002515491259873,-0.0039416953855622,0.0,0.0039138956688909,-0.0004389916224608,0.0055710398696598,0.0060363344816864,0.0,-0.001509448059109
30,0.0008372468487491,-0.013061724888354,0.0,-0.0039138956688908,0.048005824790893,0.0273990135665587,0.005999884374681,0.0,-0.0144543154652836
31,-0.0084031562843518,0.007857564126692,0.0,0.0087848445480405,0.0198887656964899,-0.0218588383135034,0.004972665602703,0.0,0.0283303262983343
32,0.0274673228862506,0.0234300881809368,0.0100615671460785,0.019249854450386,0.0040941871187602,-0.0195264041688742,0.0846111130798898,0.0,0.0129512936927107
33,0.019512796710857,-0.0018852853193738,0.0,-0.0163386701070358,-0.0020450373098314,0.0222850897478908,0.0054544376158439,0.0,0.0275578408862916
34,-0.0056519934969737,0.0033247976005924,-0.0055772044836013,-0.0068060248977024,-0.0018440770627418,-0.0082988608320718,0.0285990004431377,-0.0500850898380279,0.0156141978231274
35,0.0620048813483354,-0.0159487574909942,-0.0214818911008777,0.0106744981076572,-0.0014366282002197,0.0110498914973663,-0.0133039779447135,0.0,0.0209067068239104
36,0.0150309323351048,-0.0028145971510644,0.0158732886017256,0.0057748399550221,0.0002054037648283,0.0,-0.0125788149807195,0.0,-0.0040772742119045
