,CTBB,EZPW,SENEB,CCLDO,PSIX,FTS,APEI,FRAF,NUTX,AMLX,FNRN,BLTE,ADAMM,RTX,CDZIP,GILD
29,0.0151899690786956,0.0039138956688909,0.0,0.002515491259873,0.0794809923229815,-0.01566101139272,0.0224351264915227,-0.0133156922283737,-0.0607922040085057,-0.0116280267120847,0.0,-0.0004389916224608,-0.0016836879873932,-0.0070825551656975,-0.001509448059109,-0.0268491770433902
30,0.005012671708376,-0.0039138956688908,0.0,0.0008372468487491,-0.0112994907177493,-0.0221373285519484,-0.003890063400583,-0.0080755355992773,-0.0172417898961184,-0.0236697920918869,0.0,0.048005824790893,-0.0042210727471673,-0.0090437886427813,-0.0144543154652836,-0.0069052757006952
31,0.0019978915793905,0.0087848445480405,0.0,-0.0084031562843518,0.0,0.0160086756474979,0.0116248747088339,0.0053908777943965,-0.0339015540586756,0.0059701614628338,0.0,0.0198887656964899,0.0004227720248599,0.0109374646914657,0.0283303262983343,0.0090924957970269
32,0.0747318574223503,0.019249854450386,0.0,0.0274673228862506,0.0,0.024042750212672,-0.0433017023100405,0.0099350977646923,0.0237047910463772,0.0235305452655294,0.0100615671460785,0.0040941871187602,0.0063225750304104,0.0195762340240068,0.0129512936927107,0.0029606079847455
33,0.0019287075982706,-0.0163386701070358,0.0,0.019512796710857,0.0224728341776424,-0.0027544505693585,0.0153981063523799,0.0068207518361656,-0.0044020221809768,-0.0116960283478012,0.0,-0.0020450373098314,0.000420126204572,-0.0040896047713783,0.0275578408862916,-0.0131560087870538
34,0.016245009421151,-0.0068060248977024,-0.0500850898380279,-0.0056519934969737,-0.01342300744465,0.0089864284428347,0.006768262491459,-0.0072008994634466,-0.060624634964518,0.0058651137113246,-0.0055772044836013,-0.0018440770627418,0.0029355613067226,0.0049240600765197,0.0156141978231274,0.0114430510852658
35,-0.0028477510511493,0.0106744981076572,0.0,0.0620048813483354,-0.0090498267329925,0.0116122594802343,-0.0124436683109085,-0.0045749463454344,-0.0062696069219258,0.0288204108087168,-0.0214818911008777,-0.0014366282002197,0.0012554366270238,0.0049922345387988,0.0209067068239104,-0.0043735714900556
36,-0.0105113685455473,0.0057748399550221,0.0,0.0150309323351048,0.0157837990898539,-0.0007372202037571,-0.0335679626175874,0.0057152653635827,-0.0750760312692163,0.0,0.0158732886017256,0.0002054037648283,-0.0083999291139021,-0.0024005873289557,-0.0040772742119045,-0.0004697766509683
37,-0.0009611098078718,0.0057415915660589,0.0,0.0145129728073356,0.0522995544389859,-0.0166071320747801,-0.018414506985768,0.0011392519562784,0.0382424015414662,0.0056657321783005,0.0,-0.0047339707126527,0.0002109808203462,-0.0006471912683318,0.0245559094062052,0.0132245314921448
38,0.0162142346799582,-0.0202415666997906,0.0,-0.0173658393975074,0.0395473084518506,-0.0030037736109351,-0.0005997138870866,-0.0083843182513211,-0.0081900851873821,-0.0056657321783004,0.0,0.0116912352549482,0.0090252584835075,-0.0094797402178637,0.0033727563522579,0.0084648442147231
