,MSTT,LNZLP,STSB,AVAN
150,0.0010834237246122,-0.0047619137602437,-0.0288355496398872,-0.0042826617920008
151,-0.0054288949841143,0.0047619137602437,0.0092654534457901,0.0
152,-0.0065538191985337,-0.0047619137602437,0.0032883949395864,-0.0086207430439069
153,0.0027359798188748,-0.0120049460968233,-0.0132189631421873,-0.0043384015985981
154,-0.0254579326955119,-0.0394139685408766,0.0486951116528452,0.0043384015985981
155,-0.0022446698538238,-0.0075662403833158,-0.0354761485106578,-0.0086957069675539
156,-0.0005619556202956,0.0323814095030397,-0.0172189684755332,0.0086957069675539
157,0.0005619556202956,0.0097561749453646,-0.0250266697172463,0.0043196611445163
158,-0.0095964608882605,-0.0345713440650886,-0.0013708021337787,-0.0440599897940305
159,0.0090345052679649,-0.0280273122546558,-0.0027472544751388,0.035401927050916
160,0.0011235956238264,0.0077220460939103,-0.0250709510013919,0.0043384015985981
161,0.00559911877105,0.0102041701742416,0.0153956854779734,0.0
162,-0.0027956406242673,-0.017926216268152,-0.021762880671366,-0.0043384015985981
163,-0.0039270737706091,0.0,-0.0309934717679447,-0.0043573053689557
164,0.0028066254741194,-0.0182534403093503,0.0058394326515593,-0.0220759516991998
165,-0.0056211502704298,-0.0185928330766158,-0.0007280670143237,0.0264332570681554
166,-0.0062199804716545,-0.0080754140055454,0.0029090929606837,-0.0674412807955325
167,0.0095964608882604,-0.0136056520557785,0.0014513790646469,-0.0093458624182376
168,0.0050434402225882,-0.0137933221323358,-0.0094718376625664,-0.0094340322333586
169,-0.036429754043259,-0.0571584138399486,-0.0282127100943561,-0.0095238815112554
170,-0.0145987994211526,-0.0359320092260633,-0.0068001773190646,0.0
171,0.0052801530712835,0.0417971286784614,0.015049192973858,-0.0096154586994419
172,0.0069971130959485,0.0202611851398219,0.0424040135657893,-0.0244510958641643
173,-0.0023269353140639,-0.0086331471447028,-0.0122435811057115,-0.004962789342129
174,-0.0182197223356747,-0.0087083278917843,-0.0029027596579614,0.0148150857851406
175,0.008857453834061,-0.0117303397854896,-0.0287524413913457,-0.004914014802429
176,0.0058616814963317,0.0029455102297567,-0.0075075427697356,0.0
177,-0.0035128841745762,-0.0058997221271882,0.0090023113589649,0.0243321006595307
178,-0.0005866823283561,-0.0089153636579523,0.0199636944395628,-0.0194180858571016
179,-0.0118065125869889,-0.002989538848366,0.0087464114428684,-0.0148150857851405
180,-0.0005940006114659,-0.0120483385161744,0.0028985527540112,0.004962789342129
181,-0.0071556655954123,0.0,-0.0145775176181574,0.0292703823001132
182,-0.0011976049335585,-0.0060790460763822,0.0138536666998344,-0.0145281005629097
183,0.0166373415723912,0.0151288815963,0.0411405534780757,0.0
184,0.0023543271616355,0.0611544231533306,0.0,0.0
185,-0.004123717183862,0.0278569545029662,-0.0041782790591959,-0.0048899852941917
186,0.0082304991365154,-0.0250360781613248,-0.0091132772328654,0.0048899852941917
187,-0.0076403545339646,0.0250360781613248,0.0007039775017943,-0.0197050710793324
188,0.0,-0.0110498361865849,-0.0014084509370579,0.0148150857851406
189,-0.0053238812527498,-0.0055710450494553,0.0077220460939103,0.0289875368732521
190,-0.0059488575197723,-0.0312082064538411,0.0083565945909414,-0.0095694510161506
