,EZPW,CTBB,CCLDO,SENEB,LINC,FTS,FNRN,BLTE,CDZIP
164,-0.0123104199624074,-0.0011007768014224,0.016172768742558,0.0,-0.011124978878699,-0.0138088890349226,0.0,-0.1239537926058518,0.0008807590254081
165,0.0049423840538043,-0.0071842661822621,0.0243562600833738,0.0,0.0396030809008883,-0.0064028813947727,0.0,-0.0153377247016372,0.0046838589980355
166,0.0106253646168177,-0.0022209948168885,-5.488187466215447e-05,0.0,-0.0235731307138352,-0.0122333770029123,0.0060483671780752,-0.0085370394912816,-0.0129337924946014
167,-0.0016273769112919,-0.0033407095283945,0.0097317407529975,0.0,-0.0067506000349211,-0.0173346880637038,0.0050125978291449,-0.012233568367548,0.005899717764987
168,-0.0065359648687736,-0.0027926731812691,0.0026622766168703,0.0,-0.0142637793350198,0.0002363412589991,0.0049874923398777,-0.0163872696933429,-0.0076764215566765
169,-0.017362986155177,0.0033501547994949,-0.0070244301169095,0.0,0.0234578142116691,-0.0078265516496153,-0.0049874923398777,0.0121174685783877,0.0050257844776778
170,0.0008336998379716,-0.0305627293804689,-0.0024620275409338,0.0,-0.0215856960003406,-0.0023836922348938,0.0,-0.000634069470807,0.0022387858670276
171,-0.025317824286415,-0.0080783573212335,0.00027376410762,0.0,-0.0577453888302929,-0.0207386596485524,-0.0040080661570346,-0.0015870863267091,-0.0054878665530159
172,0.0034129694024674,0.0011580191312975,-0.0171228597510063,0.0,0.0209157749409001,0.0029197618049397,0.0010035236007849,0.0075949661117733,-0.0014804009507338
173,0.0034013606514071,0.0155041950426169,0.0117966629259727,0.0795207849108915,-0.0006470546282828,0.0135137668930196,0.0,0.0106618148968716,-0.0001778522021831
174,-0.0034013606514072,-0.0022818699788474,-0.0056870403778898,-0.0048991916747466,-0.0189486208493945,0.0057360657278256,-0.0020080552728951,-0.0204828813238191,0.0063807549346481
175,0.0118545286635199,-0.0005710545147136,0.0131469699999289,0.0,0.0457701571781084,-0.0031029349524718,0.0,-0.013139104207469,-0.0056104253552201
